Date,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2023-12-22T00:00:00.000,140.97894287109375,141.47713686854152,140.20176145136915,140.261542298475,26514600
2023-12-26T00:00:00.000,141.0088348388672,142.16463337081103,140.68002497250987,141.078574093363,16780300
2023-12-27T00:00:00.000,139.86297607421875,141.56680621191086,139.38471410020873,141.07857062773616,19628600
2023-12-28T00:00:00.000,139.72348022460938,140.63019692261247,139.24521825792567,140.27149664668124,16045700
2023-12-29T00:00:00.000,139.18544006347656,139.8530181890156,138.27872334820412,139.12565921696174,18727200
2024-01-02T00:00:00.000,137.67092895507812,138.94630438637614,135.9870307924664,138.0495612625078,23711200
2024-01-03T00:00:00.000,138.41822814941406,139.12567036509972,136.58487775890734,136.75426190549678,24212100
2024-01-04T00:00:00.000,135.89735412597656,138.65735304986882,135.85750529693797,137.92002048142746,27137700
2024-01-05T00:00:00.000,135.23974609375,136.66458891457754,134.66183919892327,136.25606616421598,22506000
2024-01-08T00:00:00.000,138.33851623535156,138.50790038311104,135.76783318574974,135.79772361160872,21404000
2024-01-09T00:00:00.000,140.44088745117188,140.97894549247778,137.65099797285387,137.99973985902156,24759600
2024-01-10T00:00:00.000,141.76608276367188,142.48348333662574,140.40103607520302,140.4907073459037,21320200
2024-01-11T00:00:00.000,141.5668182373047,144.6954761563001,140.1320169897214,142.97172905920294,24008700
2024-01-12T00:00:00.000,142.13473510742188,142.68275152112463,141.3077464874483,142.15466712346748,18768600
2024-01-16T00:00:00.000,141.97532653808594,143.82860876024412,140.93907454092556,141.4870909621475,22670500
2024-01-17T00:00:00.000,140.95901489257812,141.3276735960756,138.39829037456934,140.83945319494103,20968600
2024-01-18T00:00:00.000,142.9617462158203,143.68912040365055,141.47713782375382,141.5369186712633,25746400
2024-01-19T00:00:00.000,145.85128784179688,145.9210270994899,143.85851173882352,144.21721204550573,33300700
2024-01-22T00:00:00.000,145.4626922607422,147.85401742312334,145.31322493579674,146.56868356917025,32200400
2024-01-23T00:00:00.000,146.50889587402344,146.6483895963913,144.97446492797684,145.36305566912128,21636100
2024-01-24T00:00:00.000,148.16290283203125,149.30875823368288,147.56507911278618,148.00347709209575,25233500
2024-01-25T00:00:00.000,151.32144165039062,152.4971874037259,148.99985577128933,149.52795540200455,29149100
2024-01-26T00:00:00.000,151.64028930664062,151.98901597789123,150.4645435827961,150.55423005590535,26115500
2024-01-29T00:00:00.000,152.95550537109375,153.2245343687124,150.88301665618076,151.51074591606653,27784300
2024-01-30T00:00:00.000,150.91293334960938,153.0651198773838,150.6439043322597,152.24808962231998,36331800
2024-01-31T00:00:00.000,139.59396362304688,143.47987070654617,139.3647834384674,143.10123840478371,71910000
2024-02-01T00:00:00.000,140.650146484375,142.5432777745924,140.2814725524416,141.60667053706408,40466500
2024-02-02T00:00:00.000,141.86573791503906,142.1048613208855,136.00697121299544,138.75699680595707,62470600
2024-02-05T00:00:00.000,143.16102600097656,144.9445691030408,142.2642828482534,142.30414688383104,38505400
2024-02-06T00:00:00.000,143.57952880859375,144.83497231956045,142.67281200439112,144.12753009117665,29128200
2024-02-07T00:00:00.000,145.01431274414062,145.09402561403104,143.41012734632514,144.23713126730334,25208900
2024-02-08T00:00:00.000,145.3829803466797,145.8014614926525,144.5759084791839,145.30326748025513,22563800
2024-02-09T00:00:00.000,148.46182250976562,148.90023569338922,145.65200085309178,146.15019488835944,26829500
2024-02-12T00:00:00.000,146.99713134765625,148.80059132909076,146.83770560692685,147.88391612540983,21564100
2024-02-13T00:00:00.000,144.61575317382812,146.14022559186256,143.17099361993803,144.39654659834972,27837700
2024-02-14T00:00:00.000,145.41287231445312,145.9907791994086,143.5695483675491,145.5523660312579,22704200
2024-02-15T00:00:00.000,142.2543182373047,143.00160923320863,139.9526644025084,142.62297693010822,37590700
